,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
5390,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128680,651,,128687,(4),"Where two or more accused are tried jointly and witnesses are examined for any of them, all the accused or their respective counsel are required to address the jury before it is addressed by the prosecutor.",128687,Prosecutor’s right of reply where more than one accused,,,,,,,,,,,,
5391,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128691,652,,128693,(1),"The judge may, where it appears to be in the interests of justice, at any time after the jury has been sworn and before it gives its verdict, direct the jury to have a view of any place, thing or person, and shall give directions respecting the manner in which, and the persons by whom, the place, thing or person shall be shown to the jury, and may for that purpose adjourn the trial.",128693,View,,,,,,,,,,,,
5392,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128691,652,,128694,(2),"Where a view is ordered under subsection (1), the judge shall give any directions that he considers necessary for the purpose of preventing undue communication by any person with members of the jury, but failure to comply with any directions given under this subsection does not affect the validity of the proceedings.",128694,Directions to prevent communication,,,,,,,,,,,,
5393,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128691,652,,128696,(3),"Where a view is ordered under subsection (1), the accused and the judge shall attend.",128696,Who shall attend,,,,,,,,,,,,
5394,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128700,652.1,,128702,(1),"After the charge to the jury, the jury shall retire to try the issues of the indictment.",128702,Trying of issues of indictment by jury,,,,,,,,,,,,
5395,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128700,652.1,,128703,(2),"However, if there are more than 12 jurors remaining, the judge shall identify the 12 jurors who are to retire to consider the verdict by having the number of each juror written on a card that is of equal size, by causing the cards to be placed together in a box that is to be thoroughly shaken together and by drawing one card if 13 jurors remain or two cards if 14 jurors remain. The judge shall then discharge any juror whose number is drawn.",128703,Reduction of number of jurors to 12,,,,,,,,,,,,
5396,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128707,653,,128709,(1),"Where the judge is satisfied that the jury is unable to agree on its verdict and that further detention of the jury would be useless, he may in his discretion discharge that jury and direct a new jury to be empanelled during the sittings of the court, or may adjourn the trial on such terms as justice may require.",128709,Disagreement of jury,,,,,,,,,,,,
5397,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128707,653,,128710,(2),A discretion that is exercised under subsection (1) by a judge is not reviewable.,128710,Discretion not reviewable,,,,,,,,,,,,
5398,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128714,653.1,"In the case of a mistrial, unless the court is satisfied that it would not be in the interests of justice, rulings relating to the disclosure or admissibility of evidence or the Canadian Charter of Rights and Freedoms that were made during the trial are binding on the parties in any new trial if the rulings are made — or could have been made — before the stage at which the evidence on the merits is presented.",,,,,,,,,,,,,,,,,
5399,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128714,653.1,"In the case of a mistrial, unless the court is satisfied that it would not be in the interests of justice, rulings relating to the disclosure or admissibility of evidence or the Canadian Charter of Rights and Freedoms that were made during the trial are binding on the parties in any new trial if the rulings are made — or could have been made — before the stage at which the evidence on the merits is presented.",,,,128714,Mistrial — rulings binding at new trial,,,,,,,,,,,,
5400,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128718,654,The taking of the verdict of a jury and any proceeding incidental thereto is not invalid by reason only that it is done on Sunday or on a holiday.,,,,,,,,,,,,,,,,,
5401,127935,PART XX,Procedure in Jury Trials and General Provisions,128589,Trial,128718,654,The taking of the verdict of a jury and any proceeding incidental thereto is not invalid by reason only that it is done on Sunday or on a holiday.,,,,128718,"Proceeding on Sunday, etc., not invalid",,,,,,,,,,,,
5402,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128723,655,"Where an accused is on trial for an indictable offence, he or his counsel may admit any fact alleged against him for the purpose of dispensing with proof thereof.",,,,,,,,,,,,,,,,,
5403,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128723,655,"Where an accused is on trial for an indictable offence, he or his counsel may admit any fact alleged against him for the purpose of dispensing with proof thereof.",,,,128723,Admissions at trial,,,,,,,,,,,,
5404,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128727,656,"In any proceeding in relation to theft or possession of a valuable mineral that is unrefined, partly refined, uncut or otherwise unprocessed by any person actively engaged in or on a mine, if it is established that the person possesses the valuable mineral, the person is presumed, in the absence of evidence raising a reasonable doubt to the contrary, to have stolen or unlawfully possessed the valuable mineral.",,,,,,,,,,,,,,,,,
5405,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128727,656,"In any proceeding in relation to theft or possession of a valuable mineral that is unrefined, partly refined, uncut or otherwise unprocessed by any person actively engaged in or on a mine, if it is established that the person possesses the valuable mineral, the person is presumed, in the absence of evidence raising a reasonable doubt to the contrary, to have stolen or unlawfully possessed the valuable mineral.",,,,128727,Presumption — valuable minerals,,,,,,,,,,,,
5406,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128731,657,"A statement made by an accused under subsection 541(3) and purporting to be signed by the justice before whom it was made may be given in evidence against the accused at his or her trial without proof of the signature of the justice, unless it is proved that the justice by whom the statement purports to be signed did not sign it.",,,,,,,,,,,,,,,,,
5407,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128731,657,"A statement made by an accused under subsection 541(3) and purporting to be signed by the justice before whom it was made may be given in evidence against the accused at his or her trial without proof of the signature of the justice, unless it is proved that the justice by whom the statement purports to be signed did not sign it.",,,,128731,Use in evidence of statement by accused,,,,,,,,,,,,
5408,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128737,(1),"In any proceedings, an affidavit or a solemn declaration of a person who claims to be the lawful owner of, or the person lawfully entitled to possession of, property that was the subject-matter of the offence, or any other person who has specialized knowledge of the property or of that type of property, containing the statements referred to in subsection (2), shall be admissible in evidence and, in the absence of evidence to the contrary, is evidence of the statements contained in the affidavit or solemn declaration without proof of the signature of the person appearing to have signed the affidavit or solemn declaration.",128737,Proof of ownership and value of property,,,,,,,,,,,,
5409,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128738,(2),"For the purposes of subsection (1), a person shall state in an affidavit or a solemn declaration",128738,Statements to be made,128740,(a),"that the person is the lawful owner of, or is lawfully entitled to possession of, the property, or otherwise has specialized knowledge of the property or of property of the same type as that property;",,,,,,,,,
5410,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128738,(2),"For the purposes of subsection (1), a person shall state in an affidavit or a solemn declaration",128738,Statements to be made,128741,(b),the value of the property;,,,,,,,,,
5411,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128738,(2),"For the purposes of subsection (1), a person shall state in an affidavit or a solemn declaration",128738,Statements to be made,128742,(c),"in the case of a person who is the lawful owner of or is lawfully entitled to possession of the property, that the person has been deprived of the property by fraudulent means or otherwise without the lawful consent of the person;",,,,,,,,,
5412,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128738,(2),"For the purposes of subsection (1), a person shall state in an affidavit or a solemn declaration",128738,Statements to be made,128743,(c.1),"in the case of proceedings in respect of an offence under section 342, that the credit card had been revoked or cancelled, is a false document within the meaning of section 321 or that no credit card that meets the exact description of that credit card was ever issued; and",,,,,,,,,
5413,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128738,(2),"For the purposes of subsection (1), a person shall state in an affidavit or a solemn declaration",128738,Statements to be made,128744,(d),any facts within the personal knowledge of the person relied on to justify the statements referred to in paragraphs (a) to (c.1).,,,,,,,,,
5414,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128745,(3),"Unless the court orders otherwise, no affidavit or solemn declaration shall be received in evidence pursuant to subsection (1) unless the prosecutor has, before the trial or other proceeding, given to the accused a copy of the affidavit or solemn declaration and reasonable notice of intention to produce it in evidence.",128745,Notice of intention to produce affidavit or solemn declaration,,,,,,,,,,,,
5415,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128735,657.1,,128747,(4),"Notwithstanding subsection (1), the court may require the person who appears to have signed an affidavit or solemn declaration referred to in that subsection to appear before it for examination or cross-examination in respect of the issue of proof of any of the statements contained in the affidavit or solemn declaration.",128747,Attendance for examination,,,,,,,,,,,,
5416,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128751,657.2,,128753,(1),"Where an accused is charged with possession of any property obtained by the commission of an offence, evidence of the conviction or discharge of another person of theft of the property is admissible against the accused, and in the absence of evidence to the contrary is proof that the property was stolen.",128753,Theft and possession,,,,,,,,,,,,
5417,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128751,657.2,,128754,(2),"Where an accused is charged with being an accessory after the fact to the commission of an offence, evidence of the conviction or discharge of another person of the offence is admissible against the accused, and in the absence of evidence to the contrary is proof that the offence was committed.",128754,Accessory after the fact,,,,,,,,,,,,
5418,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128760,(1),"In any proceedings, the evidence of a person as an expert may be given by means of a report accompanied by the affidavit or solemn declaration of the person, setting out, in particular, the qualifications of the person as an expert if",128760,Expert testimony,128761,(a),the court recognizes that person as an expert; and,,,,,,,,,
5419,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128760,(1),"In any proceedings, the evidence of a person as an expert may be given by means of a report accompanied by the affidavit or solemn declaration of the person, setting out, in particular, the qualifications of the person as an expert if",128760,Expert testimony,128762,(b),"the party intending to produce the report in evidence has, before the proceeding, given to the other party a copy of the affidavit or solemn declaration and the report and reasonable notice of the intention to produce it in evidence.",,,,,,,,,
5420,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128763,(2),"Notwithstanding subsection (1), the court may require the person who appears to have signed an affidavit or solemn declaration referred to in that subsection to appear before it for examination or cross-examination in respect of the issue of proof of any of the statements contained in the affidavit or solemn declaration or report.",128763,Attendance for examination,,,,,,,,,,,,
5421,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128767,(a),"a party who intends to call a person as an expert witness shall, at least thirty days before the commencement of the trial or within any other period fixed by the justice or judge, give notice to the other party or parties of his or her intention to do so, accompanied by",128768,(i),"the name of the proposed witness,",,,,,,
5422,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128767,(a),"a party who intends to call a person as an expert witness shall, at least thirty days before the commencement of the trial or within any other period fixed by the justice or judge, give notice to the other party or parties of his or her intention to do so, accompanied by",128769,(ii),"a description of the area of expertise of the proposed witness that is sufficient to permit the other parties to inform themselves about that area of expertise, and",,,,,,
5423,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128767,(a),"a party who intends to call a person as an expert witness shall, at least thirty days before the commencement of the trial or within any other period fixed by the justice or judge, give notice to the other party or parties of his or her intention to do so, accompanied by",128770,(iii),a statement of the qualifications of the proposed witness as an expert;,,,,,,
5424,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128771,(b),"in addition to complying with paragraph (a), a prosecutor who intends to call a person as an expert witness shall, within a reasonable period before trial, provide to the other party or parties",128772,(i),"a copy of the report, if any, prepared by the proposed witness for the case, and",,,,,,
5425,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128771,(b),"in addition to complying with paragraph (a), a prosecutor who intends to call a person as an expert witness shall, within a reasonable period before trial, provide to the other party or parties",128773,(ii),"if no report is prepared, a summary of the opinion anticipated to be given by the proposed witness and the grounds on which it is based; and",,,,,,
5426,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128765,(3),"For the purpose of promoting the fair, orderly and efficient presentation of the testimony of witnesses,",128765,Notice for expert testimony,128774,(c),"in addition to complying with paragraph (a), an accused, or his or her counsel, who intends to call a person as an expert witness shall, not later than the close of the case for the prosecution, provide to the other party or parties the material referred to in paragraph (b).",,,,,,,,,
5427,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128775,(4),"If a party calls a person as an expert witness without complying with subsection (3), the court shall, at the request of any other party,",128775,If notices not given,128777,(a),grant an adjournment of the proceedings to the party who requests it to allow him or her to prepare for cross-examination of the expert witness;,,,,,,,,,
5428,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128775,(4),"If a party calls a person as an expert witness without complying with subsection (3), the court shall, at the request of any other party,",128775,If notices not given,128778,(b),order the party who called the expert witness to provide that other party and any other party with the material referred to in paragraph (3)(b); and,,,,,,,,,
5429,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128775,(4),"If a party calls a person as an expert witness without complying with subsection (3), the court shall, at the request of any other party,",128775,If notices not given,128779,(c),"order the calling or recalling of any witness for the purpose of giving testimony on matters related to those raised in the expert witness’s testimony, unless the court considers it inappropriate to do so.",,,,,,,,,
5430,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128780,(5),"If, in the opinion of the court, a party who has received the notice and material referred to in subsection (3) has not been able to prepare for the evidence of the proposed witness, the court may do one or more of the following:",128780,Additional court orders,128782,(a),adjourn the proceedings;,,,,,,,,,
5431,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128780,(5),"If, in the opinion of the court, a party who has received the notice and material referred to in subsection (3) has not been able to prepare for the evidence of the proposed witness, the court may do one or more of the following:",128780,Additional court orders,128783,(b),order that further particulars be given of the evidence of the proposed witness; and,,,,,,,,,
5432,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128780,(5),"If, in the opinion of the court, a party who has received the notice and material referred to in subsection (3) has not been able to prepare for the evidence of the proposed witness, the court may do one or more of the following:",128780,Additional court orders,128784,(c),order the calling or recalling of any witness for the purpose of giving testimony on matters related to those raised in the expert witness’s testimony.,,,,,,,,,
5433,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128785,(6),"If the proposed witness does not testify, the prosecutor may not produce material provided to him or her under paragraph (3)(c) in evidence without the consent of the accused.",128785,Use of material by prosecution,,,,,,,,,,,,
5434,127935,PART XX,Procedure in Jury Trials and General Provisions,128722,Evidence on Trial,128758,657.3,,128787,(7),"Unless otherwise ordered by a court, information disclosed under this section in relation to a proceeding may only be used for the purpose of that proceeding.",128787,No further disclosure,,,,,,,,,,,,
5435,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128794,(1),"In any proceedings to which this Act applies, the testimony of a person as to the date of his or her birth is admissible as evidence of that date.",128794,Testimony as to date of birth,,,,,,,,,,,,
5436,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128795,(2),"In any proceedings to which this Act applies, the testimony of a parent as to the age of a person of whom he or she is a parent is admissible as evidence of the age of that person.",128795,Testimony of a parent,,,,,,,,,,,,
5437,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128797,(3),"In any proceedings to which this Act applies,",128797,Proof of age,128799,(a),a birth or baptismal certificate or a copy of such a certificate purporting to be certified under the hand of the person in whose custody the certificate is held is evidence of the age of that person; and,,,,,,,,,
5438,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128797,(3),"In any proceedings to which this Act applies,",128797,Proof of age,128800,(b),an entry or record of an incorporated society or its officers who have had the control or care of a child or young person at or about the time the child or young person was brought to Canada is evidence of the age of the child or young person if the entry or record was made before the time when the offence is alleged to have been committed.,,,,,,,,,
5439,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128801,(4),"In the absence of any certificate, copy, entry or record mentioned in subsection (3), or in corroboration of any such certificate, copy, entry or record, a jury, judge, justice or provincial court judge, as the case may be, may receive and act on any other information relating to age that they consider reliable.",128801,Other evidence,,,,,,,,,,,,
5440,127935,PART XX,Procedure in Jury Trials and General Provisions,128791,Children and Young Persons,128792,658,,128803,(5),"In the absence of other evidence, or by way of corroboration of other evidence, a jury, judge, justice or provincial court judge, as the case may be, may infer the age of a child or young person from his or her appearance.",128803,Inference from appearance,,,,,,,,,,,,
5441,127935,PART XX,Procedure in Jury Trials and General Provisions,128807,Corroboration,128808,659,Any requirement whereby it is mandatory for a court to give the jury a warning about convicting an accused on the evidence of a child is abrogated.,,,,,,,,,,,,,,,,,
5442,127935,PART XX,Procedure in Jury Trials and General Provisions,128807,Corroboration,128808,659,Any requirement whereby it is mandatory for a court to give the jury a warning about convicting an accused on the evidence of a child is abrogated.,,,,128808,Children’s evidence,,,,,,,,,,,,
5443,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128813,660,"Where the complete commission of an offence charged is not proved but the evidence establishes an attempt to commit the offence, the accused may be convicted of the attempt.",,,,,,,,,,,,,,,,,
5444,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128813,660,"Where the complete commission of an offence charged is not proved but the evidence establishes an attempt to commit the offence, the accused may be convicted of the attempt.",,,,128813,"Full offence charged, attempt proved",,,,,,,,,,,,
5445,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128817,661,,128819,(1),"Where an attempt to commit an offence is charged but the evidence establishes the commission of the complete offence, the accused is not entitled to be acquitted, but the jury may convict him of the attempt unless the judge presiding at the trial, in his discretion, discharges the jury from giving a verdict and directs that the accused be indicted for the complete offence.",128819,"Attempt charged, full offence proved",,,,,,,,,,,,
5446,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128817,661,,128820,(2),An accused who is convicted under this section is not liable to be tried again for the offence that he was charged with attempting to commit.,128820,Conviction a bar,,,,,,,,,,,,
5447,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128826,(1),"A count in an indictment is divisible and where the commission of the offence charged, as described in the enactment creating it or as charged in the count, includes the commission of another offence, whether punishable by indictment or on summary conviction, the accused may be convicted",128826,"Offence charged, part only proved",128827,(a),"of an offence so included that is proved, notwithstanding that the whole offence that is charged is not proved; or",,,,,,,,,
5448,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128826,(1),"A count in an indictment is divisible and where the commission of the offence charged, as described in the enactment creating it or as charged in the count, includes the commission of another offence, whether punishable by indictment or on summary conviction, the accused may be convicted",128826,"Offence charged, part only proved",128828,(b),of an attempt to commit an offence so included.,,,,,,,,,
5449,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128829,(2),"For greater certainty and without limiting the generality of subsection (1), where a count charges first degree murder and the evidence does not prove first degree murder but proves second degree murder or an attempt to commit second degree murder, the jury may find the accused not guilty of first degree murder but guilty of second degree murder or an attempt to commit second degree murder, as the case may be.",128829,First degree murder charged,,,,,,,,,,,,
5450,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128831,(3),"Subject to subsection (4), where a count charges murder and the evidence proves manslaughter or infanticide but does not prove murder, the jury may find the accused not guilty of murder but guilty of manslaughter or infanticide, but shall not on that count find the accused guilty of any other offence.",128831,Conviction for infanticide or manslaughter on charge of murder,,,,,,,,,,,,
5451,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128833,(4),"Where a count charges the murder of a child or infanticide and the evidence proves the commission of an offence under section 243 but does not prove murder or infanticide, the jury may find the accused not guilty of murder or infanticide, as the case may be, but guilty of an offence under section 243.",128833,Conviction for concealing body of child where murder or infanticide charged,,,,,,,,,,,,
5452,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128835,(5),"For greater certainty, when a count charges an offence under section 220, 221 or 236 arising out of the operation of a conveyance, and the evidence does not prove that offence but proves an offence under section 320.13, the accused may be convicted of an offence under that section.",128835,Conviction for dangerous operation when another offence charged,,,,,,,,,,,,
5453,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128824,662,,128837,(6),"Where a count charges an offence under paragraph 98(1)(b) or 348(1)(b) and the evidence does not prove that offence but does prove an offence under, respectively, paragraph 98(1)(a) or 348(1)(a), the accused may be convicted of an offence under that latter paragraph.",128837,Conviction for break and enter with intent,,,,,,,,,,,,
5454,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128841,663,"Where a female person is charged with infanticide and the evidence establishes that she caused the death of her child but does not establish that, at the time of the act or omission by which she caused the death of the child,",,,,,,,,,,,,,,,,,
5455,127935,PART XX,Procedure in Jury Trials and General Provisions,128812,Verdicts,128841,663,"Where a female person is charged with infanticide and the evidence establishes that she caused the death of her child but does not establish that, at the time of the act or omission by which she caused the death of the child,",,,,128841,No acquittal unless act or omission not wilful,,,,,,,,,,,,
5456,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128849,664,"No indictment in respect of an offence for which, by reason of previous convictions, a greater punishment may be imposed shall contain any reference to previous convictions.",,,,,,,,,,,,,,,,,
5457,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128849,664,"No indictment in respect of an offence for which, by reason of previous convictions, a greater punishment may be imposed shall contain any reference to previous convictions.",,,,128849,No reference to previous conviction,,,,,,,,,,,,
5458,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128853,665,"[Repealed, 1995, c. 22, s. 3]",,,,,,,,,,,,,,,,,
5459,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128854,666,"Where, at a trial, the accused adduces evidence of his good character, the prosecutor may, in answer thereto, before a verdict is returned, adduce evidence of the previous conviction of the accused for any offences, including any previous conviction by reason of which a greater punishment may be imposed.",,,,,,,,,,,,,,,,,
5460,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128854,666,"Where, at a trial, the accused adduces evidence of his good character, the prosecutor may, in answer thereto, before a verdict is returned, adduce evidence of the previous conviction of the accused for any offences, including any previous conviction by reason of which a greater punishment may be imposed.",,,,128854,Evidence of character,,,,,,,,,,,,
5461,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128861,(a),"a certificate setting out with reasonable particularity the conviction or discharge under section 730, the finding of guilt under the Young Offenders Act, chapter Y-1 of the Revised Statutes of Canada, 1985, the finding of guilt under the Youth Criminal Justice Act or the conviction and sentence or finding of guilt and sentence in Canada of an offender is, on proof that the accused or defendant is the offender referred to in the certificate, evidence that the accused or defendant was so convicted, so discharged or so convicted and sentenced or found guilty and sentenced, without proof of the signature or the official character of the person appearing to have signed the certificate, if it is signed by",128862,(i),"the person who made the conviction, order for the discharge or finding of guilt,",,,,,,
5462,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128861,(a),"a certificate setting out with reasonable particularity the conviction or discharge under section 730, the finding of guilt under the Young Offenders Act, chapter Y-1 of the Revised Statutes of Canada, 1985, the finding of guilt under the Youth Criminal Justice Act or the conviction and sentence or finding of guilt and sentence in Canada of an offender is, on proof that the accused or defendant is the offender referred to in the certificate, evidence that the accused or defendant was so convicted, so discharged or so convicted and sentenced or found guilty and sentenced, without proof of the signature or the official character of the person appearing to have signed the certificate, if it is signed by",128863,(ii),"the clerk of the court in which the conviction, order for the discharge or finding of guilt was made, or",,,,,,
5463,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128861,(a),"a certificate setting out with reasonable particularity the conviction or discharge under section 730, the finding of guilt under the Young Offenders Act, chapter Y-1 of the Revised Statutes of Canada, 1985, the finding of guilt under the Youth Criminal Justice Act or the conviction and sentence or finding of guilt and sentence in Canada of an offender is, on proof that the accused or defendant is the offender referred to in the certificate, evidence that the accused or defendant was so convicted, so discharged or so convicted and sentenced or found guilty and sentenced, without proof of the signature or the official character of the person appearing to have signed the certificate, if it is signed by",128864,(iii),a fingerprint examiner;,,,,,,
5464,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128865,(b),"evidence that the fingerprints of the accused or defendant are the same as the fingerprints of the offender whose fingerprints are reproduced in or attached to a certificate issued under subparagraph (a)(iii) is, in the absence of evidence to the contrary, proof that the accused or defendant is the offender referred to in that certificate;",,,,,,,,,
5465,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128866,(c),a certificate of a fingerprint examiner stating that he has compared the fingerprints reproduced in or attached to that certificate with the fingerprints reproduced in or attached to a certificate issued under subparagraph (a)(iii) and that they are those of the same person is evidence of the statements contained in the certificate without proof of the signature or the official character of the person appearing to have signed the certificate; and,,,,,,,,,
5466,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128860,(1),"In any proceedings,",128860,Proof of previous conviction,128867,(d),"a certificate under subparagraph (a)(iii) may be in Form 44, and a certificate under paragraph (c) may be in Form 45.",,,,,,,,,
5467,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128868,(2),"In any proceedings, a copy of the summary conviction or discharge under section 730 in Canada of an offender, signed by the person who made the conviction or order for the discharge or by the clerk of the court in which the conviction or order for the discharge was made, is, on proof that the accused or defendant is the offender referred to in the copy of the summary conviction, evidence of the conviction or discharge under section 730 of the accused or defendant, without proof of the signature or the official character of the person appearing to have signed it.",128868,Idem,,,,,,,,,,,,
5468,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128870,(2.1),"In any summary conviction proceedings, where the name of a defendant is similar to the name of an offender referred to in a certificate made under subparagraph (1)(a)(i) or (ii) in respect of a summary conviction or referred to in a copy of a summary conviction mentioned in subsection (2), that similarity of name is, in the absence of evidence to the contrary, evidence that the defendant is the offender referred to in the certificate or the copy of the summary conviction.",128870,Proof of identity,,,,,,,,,,,,
5469,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128872,(3),"An accused against whom a certificate issued under subparagraph (1)(a)(iii) or paragraph (1)(c) is produced may, with leave of the court, require the attendance of the person who signed the certificate for the purposes of cross-examination.",128872,Attendance and right to cross-examine,,,,,,,,,,,,
